player_id,player,squad,squads,league,leagues,season,nation,born,age,pos_raw,pos_group,pos_secondary,n_teams,nineties,matches,starts,minutes,goals,assists,goals_p90,np_goals_p90,npxg_p90,assists_p90,xag_p90,shots_p90,shots_on_target_p90,key_passes_p90,sca_p90,gca_p90,passes_attempted_p90,passes_final_third_p90,passes_penalty_area_p90,prog_passes_p90,prog_passes_received_p90,pass_prog_dist_p90,through_balls_p90,switches_p90,crosses_p90,crosses_penalty_area_p90,touches_p90,touches_att_third_p90,touches_att_pen_p90,carries_p90,prog_carries_p90,carries_final_third_p90,carries_penalty_area_p90,takeons_attempted_p90,takeons_won_p90,dispossessed_p90,miscontrols_p90,tackles_p90,tackles_won_p90,interceptions_p90,blocks_p90,clearances_p90,recoveries_p90,aerials_won_p90,fouls_committed_p90,fouls_drawn_p90,gk_def_actions_outside_pen_p90,pass_completion_pct,takeon_success_pct,shot_accuracy_pct,tackle_success_pct,aerial_win_pct,challenge_success_pct,high_tackle_share,prog_pass_share,prog_carry_share,npxg_per_shot,gk_save_pct,gk_cross_stop_pct
942,Oumar Solet,Udinese,Udinese,Serie A,Serie A,2024-2025,FRA,2000.0,24.0,DF,DEF,,1,18.57777777777778,19,19,1672,1,2,0.053827751196172245,0.053827751196172245,0.043062200956937795,0.10765550239234449,0.06459330143540669,0.6459330143540669,0.37679425837320574,0.9150717703349281,1.776315789473684,0.16148325358851673,59.74880382775119,2.906698564593301,0.4844497607655502,3.4988038277511957,0.32296650717703346,286.3098086124402,0.16148325358851673,0.43062200956937796,0.4844497607655502,0.10765550239234449,71.32177033492822,5.436602870813397,0.8074162679425837,43.38516746411483,1.076555023923445,0.7535885167464115,0.10765550239234449,1.6686602870813396,1.345693779904306,0.5921052631578947,0.9150717703349281,1.776315789473684,1.0227272727272727,0.9150717703349281,1.7224880382775118,4.198564593301435,4.952153110047846,1.076555023923445,0.9150717703349281,0.7535885167464115,,88.42620735971192,72.20416142540527,44.5256755176044,58.57307166075838,51.30605532510247,67.55390481199053,44.68008946919908,6.632462580369797,2.4959711802756166,0.07402886036644372,,
943,Raúl Asencio,Real Madrid,Real Madrid,La Liga,La Liga,2024-2025,ESP,2003.0,21.0,DF,DEF,,1,18.555555555555557,23,18,1670,0,1,0.0,0.0,0.005389221556886228,0.05389221556886227,0.03233532934131736,0.16167664670658682,0.05389221556886227,0.32335329341317365,0.6467065868263473,0.05389221556886227,53.24550898203592,2.5329341317365266,0.16167664670658682,1.4550898203592812,0.21556886227544908,290.42514970059875,0.05389221556886227,0.43113772455089816,0.0,0.0,61.92215568862275,1.994011976047904,0.5928143712574849,38.80239520958084,0.26946107784431134,0.26946107784431134,0.05389221556886227,0.4850299401197604,0.32335329341317365,0.32335329341317365,0.26946107784431134,1.1856287425149699,0.8622754491017963,0.8622754491017963,0.5928143712574849,4.742514970059879,4.04191616766467,1.6167664670658681,0.6467065868263473,1.0239520958083832,,93.7248018465705,55.80897991797982,29.197297029792058,69.33256504414406,64.82368665918406,69.65896489041832,25.66387022423627,2.9662784201993997,0.7352225795957578,0.0714334560047509,,
944,Tom Rothe,Union Berlin,Union Berlin,Bundesliga,Bundesliga,2024-2025,GER,2004.0,19.0,"DF,MF",DEF,MID,1,18.555555555555557,26,19,1670,3,3,0.16167664670658682,0.16167664670658682,0.09700598802395209,0.16167664670658682,0.07005988023952095,1.2395209580838322,0.4850299401197604,0.6467065868263473,1.8862275449101795,0.3772455089820359,43.275449101796404,1.8323353293413172,0.8083832335329341,2.6946107784431135,4.904191616766466,192.5568862275449,0.05389221556886227,0.21556886227544908,2.4790419161676644,0.43113772455089816,57.88023952095808,18.431137724550897,2.0479041916167664,24.574850299401195,1.3473053892215567,0.5928143712574849,0.16167664670658682,1.0778443113772453,0.26946107784431134,1.6706586826347305,1.2395209580838322,2.4251497005988023,1.5089820359281436,0.9700598802395208,2.2095808383233533,3.0718562874251494,4.1497005988023945,2.3173652694610776,1.3473053892215567,0.5928143712574849,,68.3116263750029,32.012353948053885,35.744389739008994,62.157128752956545,50.15776047685695,57.41239659802658,40.386251766828366,9.1192152239261,5.443589019538419,0.07965560388065944,,
945,Jean Butez,Como,Como,Serie A,Serie A,2024-2025,FRA,1995.0,29.0,GK,GK,,1,18.511111111111113,19,18,1666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054021608643457376,0.2701080432172869,0.0,40.62424969987995,1.0804321728691475,0.054021608643457376,0.054021608643457376,0.0,606.0684273709484,0.0,0.0,0.0,0.0,43.16326530612245,0.0,0.0,28.84753901560624,0.0,0.0,0.0,0.0,0.0,0.0,0.054021608643457376,0.0,0.0,0.0,0.0,0.9723889555822328,2.322929171668667,0.3241296518607443,0.054021608643457376,0.10804321728691475,2.7551020408163263,78.11991328232773,93.33333333333333,28.57142857142857,62.88659793814433,94.95249406175772,31.446540880503143,0.0,0.16949671743343409,9.731003912642053e-05,0.05714285714285715,70.1586150896663,11.317359738809175
946,Lee Kang-in,Paris S-G,Paris S-G,Ligue 1,Ligue 1,2024-2025,KOR,2001.0,23.0,"FW,MF",FWD,MID,1,18.477777777777778,30,19,1663,6,6,0.3247143716175586,0.3247143716175586,0.1894167167769092,0.3247143716175586,0.3030667468430547,2.2188815393866506,0.7576668671076368,3.030667468430547,5.249549007817198,0.3247143716175586,68.62297053517739,5.574263379434757,2.32711966325917,7.7390258568851475,7.468430547203848,228.11184606133494,0.703547805171377,0.5411906193625977,5.0871918220084185,0.3788334335538184,77.49849669272399,38.96572459410704,3.6800962116656644,50.763680096211665,2.7059530968129883,2.43535778713169,0.9741431148526759,2.7600721587492485,1.5694527961515334,1.407095610342754,1.190619362597715,1.3529765484064942,0.9200240529164161,0.1623571858087793,0.5953096812988575,0.1623571858087793,3.9506915213469633,0.27059530968129886,1.1365003006614551,1.5153337342152735,,87.42363603874337,54.23478930575422,34.908546300427,65.94609096925362,36.931082244600006,51.07373428474345,70.77071670035237,12.881883254392474,5.3891280825801005,0.09320417224311175,,
947,Jamie Leweling,Stuttgart,Stuttgart,Bundesliga,Bundesliga,2024-2025,GER,2001.0,23.0,"MF,FW",MID,FWD,1,18.477777777777778,27,22,1663,2,2,0.10823812387251955,0.10823812387251955,0.08659049909801564,0.10823812387251955,0.20565243535778713,1.5694527961515334,0.8659049909801564,1.3529765484064942,2.814191220685508,0.48707155742633795,31.389055923030668,1.3529765484064942,1.407095610342754,2.7600721587492485,8.875526157546602,75.76668671076368,0.10823812387251955,0.054119061936259774,3.138905592303067,0.48707155742633795,43.349368610944076,22.621767889356583,3.6259771497294047,29.224293445580276,2.9765484064942873,2.164762477450391,0.9200240529164161,4.437763078773301,2.2188815393866506,2.0565243535778714,2.2730006013229103,0.8659049909801564,0.3247143716175586,0.5953096812988575,1.190619362597715,0.9200240529164161,3.9506915213469633,0.3247143716175586,0.9200240529164161,1.5694527961515334,,70.71320699733776,49.43469744070178,48.98264528333628,45.618419522099124,53.48661875578677,45.17663617171006,61.73091903743052,12.463724021569142,10.094532894266422,0.06348279114385069,,
948,Sebastian Walukiewicz,Torino,Torino / Empoli,Serie A,Serie A,2024-2025,POL,2000.0,24.0,DF,DEF,,2,20.455555555555556,31,22,1841,0,0,0.0,0.0,0.019554589896795222,0.0,0.019554589896795222,0.2933188484519283,0.04888647474198805,0.24443237370994025,0.977729494839761,0.04888647474198805,48.88647474198805,3.910917979359044,0.7332971211298207,4.302009777294948,1.6621401412275938,239.93481803367735,0.0,0.1955458989679522,1.2710483432916893,0.24443237370994025,58.76154263986964,9.141770776751764,0.43997827267789247,28.794133623030962,1.3199348180336774,0.6355241716458446,0.0,1.075502444323737,0.2933188484519283,0.24443237370994025,0.5377512221618685,1.9065725149375339,0.977729494839761,0.928843020097773,1.1732753938077132,3.6664856056491035,2.835415535035307,1.3688212927756653,1.6132536664856056,0.34220532319391633,,80.92807152760135,33.136581826300514,23.722803836706046,53.44167513086959,43.705230730586024,69.0989569638005,49.41313973827675,10.841761757908227,4.568802142078303,0.0767896830038601,,
949,Reda Belahyane,Hellas Verona,Hellas Verona / Lazio,Serie A,Serie A,2024-2025,MAR,2004.0,20.0,MF,MID,,2,20.622222222222224,28,18,1856,0,2,0.0,0.0,0.009698275862068966,0.09698275862068965,0.04849137931034483,0.29094827586206895,0.09698275862068965,0.7758620689655172,1.988146551724138,0.14547413793103448,38.550646551724135,3.879310344827586,0.48491379310344823,4.02478448275862,0.6788793103448275,161.3793103448276,0.04849137931034483,0.14547413793103448,0.14547413793103448,0.0,48.588362068965516,6.594827586206896,0.3879310344827586,30.404094827586206,1.2607758620689655,0.8728448275862069,0.24245689655172412,2.8125,1.7456896551724137,1.115301724137931,1.939655172413793,2.133620689655172,1.5517241379310345,0.533405172413793,1.115301724137931,1.3092672413793103,5.9159482758620685,0.33943965517241376,1.697198275862069,0.48491379310344823,,84.49787842040904,59.52929653742006,31.895197878132198,70.11257236249216,36.554136722366735,72.15703836393492,48.240812869873956,12.349414024981629,4.163254461297538,0.06723930341313604,,
950,Marko Ivezić,Holstein Kiel,Holstein Kiel,Bundesliga,Bundesliga,2024-2025,SRB,2001.0,22.0,DF,DEF,,1,18.41111111111111,23,18,1657,0,0,0.0,0.0,0.032589016294508145,0.0,0.010863005431502716,0.38020519010259507,0.0,0.21726010863005432,0.6517803258901629,0.05431502715751358,50.73023536511768,1.792395896197948,0.10863005431502716,2.172601086300543,0.4888352444176222,296.28847314423655,0.05431502715751358,0.10863005431502716,0.05431502715751358,0.0,63.87447193723597,1.8467109233554617,0.7604103802051901,32.37175618587809,0.16294508147254072,0.38020519010259507,0.0,0.38020519010259507,0.21726010863005432,0.38020519010259507,0.9233554616777309,1.5751357875678937,1.031985515992758,1.4665057332528666,1.3578756789378394,5.594447797223898,3.856366928183464,1.8467109233554617,1.4665057332528666,0.27157513578756787,,85.95058500304805,50.61003637891862,16.444991846311574,64.58056619006692,53.58517251696113,40.426080624608105,33.87804736347591,5.0177157192212025,0.5556311602391141,0.0840373487095154,,
951,Sergio Carreira,Celta Vigo,Celta Vigo,La Liga,La Liga,2024-2025,ESP,2000.0,23.0,"MF,DF",MID,DEF,1,18.4,23,19,1656,0,4,0.0,0.0,0.03260869565217391,0.2173913043478261,0.16847826086956524,0.7065217391304348,0.16304347826086957,0.8695652173913044,1.956521739130435,0.2173913043478261,48.64130434782609,1.9021739130434785,1.3043478260869565,2.880434782608696,7.608695652173914,195.97826086956522,0.10869565217391305,0.2173913043478261,2.2282608695652177,0.4347826086956522,57.44565217391305,20.65217391304348,2.8260869565217392,31.032608695652176,2.1195652173913047,1.1956521739130437,0.8695652173913044,1.6304347826086958,0.7608695652173914,0.7608695652173914,0.8695652173913044,1.5217391304347827,0.8695652173913044,0.923913043478261,1.0869565217391306,2.0108695652173916,3.586956521739131,0.16304347826086957,1.032608695652174,0.3804347826086957,,76.15557141262903,46.19980411361411,26.535789828265877,57.528392304594135,28.508606485767984,52.25506294471811,47.50010249929456,7.847033813368265,6.802053514365802,0.0641664719395729,,
952,Georginio Rutter,Brighton,Brighton,Premier League,Premier League,2024-2025,FRA,2002.0,22.0,"MF,FW",MID,FWD,1,18.4,28,19,1656,5,3,0.27173913043478265,0.27173913043478265,0.25,0.16304347826086957,0.13586956521739132,2.717391304347826,0.6521739130434783,1.032608695652174,3.4782608695652177,0.4347826086956522,19.293478260869566,1.6304347826086958,0.8695652173913044,3.6413043478260874,4.293478260869565,63.80434782608696,0.6521739130434783,0.0,0.48913043478260876,0.05434782608695653,34.83695652173913,17.717391304347828,4.293478260869565,19.619565217391305,2.2826086956521743,1.956521739130435,0.8695652173913044,3.8586956521739135,1.4673913043478262,2.0108695652173916,2.4456521739130435,2.1195652173913047,0.8152173913043479,0.5434782608695653,1.0869565217391306,0.7065217391304348,3.586956521739131,1.358695652173913,1.847826086956522,2.4456521739130435,,67.18025240665555,38.86410079684647,25.172052767501917,42.57303893009341,36.66336265574982,40.89526665238809,65.40824275455496,27.620649251163847,11.460897821688762,0.09126381424350294,,
953,Lesley Ugochukwu,Southampton,Southampton,Premier League,Premier League,2024-2025,FRA,2004.0,20.0,MF,MID,,1,18.38888888888889,26,18,1655,1,1,0.054380664652567974,0.054380664652567974,0.04894259818731118,0.054380664652567974,0.054380664652567974,0.5438066465256798,0.054380664652567974,0.7613293051359517,1.3051359516616314,0.054380664652567974,38.39274924471299,2.9365558912386707,0.3806646525679758,2.6646525679758306,1.0876132930513596,113.16616314199395,0.10876132930513595,0.0,0.32628398791540786,0.054380664652567974,47.80060422960725,9.190332326283988,1.3051359516616314,26.04833836858006,1.5770392749244713,0.8157099697885196,0.32628398791540786,1.5226586102719033,1.0332326283987916,0.7069486404833837,0.6525679758308157,2.719033232628399,1.3051359516616314,0.7613293051359517,1.4682779456193353,1.2507552870090635,3.6435045317220545,1.0876132930513596,1.6858006042296072,0.8700906344410876,,84.94524040283419,61.78926748801486,20.516158302505758,49.767981792909616,51.45275781491115,49.590918826301134,66.75006491621988,8.233279286946674,6.036795688847714,0.08879144273050883,,
954,Gabriel Osho,Auxerre,Auxerre,Ligue 1,Ligue 1,2024-2025,NGA,1998.0,25.0,DF,DEF,,1,18.377777777777776,20,20,1654,1,0,0.05441354292623942,0.05441354292623942,0.05441354292623942,0.0,0.005441354292623942,0.38089480048367597,0.16324062877871828,0.05441354292623942,0.16324062877871828,0.0,40.973397823458285,2.666263603385732,0.0,2.3397823458282954,0.10882708585247884,250.6287787182588,0.0,0.32648125755743657,0.16324062877871828,0.0,51.36638452237002,2.6118500604594925,0.5985489721886337,29.32889963724305,0.6529625151148731,0.21765417170495768,0.0,0.38089480048367597,0.21765417170495768,0.16324062877871828,0.38089480048367597,1.2515114873035067,0.8162031438935914,0.6529625151148731,1.7412333736396615,4.73397823458283,2.82950423216445,1.033857315598549,0.5985489721886337,0.5441354292623942,,88.77765693692969,50.61003637891862,34.09205066984099,64.20127519432151,64.87638858566115,63.40520641598738,30.946783247744257,6.4497833280218515,2.2526639036519183,0.10756676047422128,,
955,Gianluca Caprari,Monza,Monza,Serie A,Serie A,2024-2025,ITA,1993.0,31.0,"MF,FW",MID,FWD,1,18.344444444444445,34,18,1651,3,2,0.16353725015142337,0.054512416717141125,0.14173228346456693,0.10902483343428225,0.1308298001211387,1.5263476680799515,0.49061175045427013,1.6353725015142337,3.434282253179891,0.2725620835857056,39.9030890369473,2.1259842519685037,1.1447607510599636,4.415505754088431,5.669291338582677,109.89703210175651,0.436099333737129,0.2180496668685645,4.36099333737129,0.10902483343428225,49.715324046032705,21.750454270139308,2.1259842519685037,34.28831011508177,2.3440339188370682,2.0169594185342214,0.6541490006056935,2.180496668685645,0.5451241671714112,1.6898849182313749,2.0714718352513626,1.0357359176256813,0.5996365838885523,0.436099333737129,0.7631738340399757,0.10902483343428225,3.107207752877044,0.2180496668685645,0.9812235009085403,2.289521502119927,,79.13853386580764,28.95984329089128,31.85060963289777,58.14065198533025,31.061870539847696,49.2159277504105,58.793237757696325,13.959762928756318,6.810630816661238,0.09146918038447834,,
956,Kobbie Mainoo,Manchester Utd,Manchester Utd,Premier League,Premier League,2024-2025,ENG,2005.0,19.0,MF,MID,,1,18.344444444444445,25,19,1651,0,0,0.0,0.0,0.03815869170199879,0.0,0.08721986674742581,0.8176862507571169,0.10902483343428225,0.7631738340399757,1.8534221683827983,0.16353725015142337,45.57238037552998,2.725620835857056,0.6541490006056935,3.543307086614173,2.5620835857056328,127.88612961841308,0.10902483343428225,0.2180496668685645,0.38158691701998787,0.054512416717141125,57.83767413688673,15.645063597819503,1.9624470018170805,35.542095699576016,1.1992731677771047,0.9267110841913991,0.5451241671714112,2.725620835857056,1.2537855844942458,1.9624470018170805,1.9624470018170805,2.5075711689884916,1.5808600847970926,1.0357359176256813,0.872198667474258,0.7631738340399757,4.797092671108419,1.0357359176256813,1.4718352513628103,1.1447607510599636,,86.43119636930174,45.799869409076074,20.412926642004606,62.25140906383173,39.49553958526226,57.623645320197035,60.80364098166417,9.034516186954257,3.4018022535446097,0.06303315418440705,,
957,Timothy Castagne,Fulham,Fulham,Premier League,Premier League,2024-2025,BEL,1995.0,28.0,DF,DEF,,1,18.322222222222223,24,17,1649,0,1,0.0,0.0,0.021831412977562158,0.0545785324439054,0.06549423893268647,0.4366282595512432,0.1637355973317162,0.49120679199514855,1.364463311097635,0.1637355973317162,52.01334141904184,2.783505154639175,0.27289266221952696,3.3838690115221346,3.6567616737416615,213.4020618556701,0.0,0.0545785324439054,2.0194057004244996,0.1637355973317162,63.52941176470588,14.135839902971497,1.7465130382049727,29.854457246816253,0.9278350515463917,0.8186779866585809,0.1091570648878108,0.6549423893268648,0.27289266221952696,0.27289266221952696,0.8186779866585809,2.5106124924196482,1.5827774408732564,1.2007277137659187,0.8186779866585809,4.530018192844148,3.1109763493026077,1.8556701030927834,0.8186779866585809,0.3274711946634324,,81.86640939031916,43.65320992916439,32.19804785484982,62.832894310939466,50.19370590196359,58.221021681447674,39.66506869956358,7.948611240160554,3.1179757326838478,0.0682574960034312,,
958,Carlo Boukhalfa,St. Pauli,St. Pauli,Bundesliga,Bundesliga,2024-2025,MAR,1999.0,25.0,MF,MID,,1,18.288888888888888,25,19,1646,2,0,0.10935601458080195,0.10935601458080195,0.08201701093560146,0.0,0.060145808019441076,1.1482381530984205,0.2187120291616039,0.6014580801944107,1.968408262454435,0.10935601458080195,25.534629404617256,1.4763061968408264,0.38274605103280684,2.24179829890644,2.405832320777643,71.40947752126367,0.10935601458080195,0.054678007290400975,0.5467800729040098,0.10935601458080195,35.59538274605104,12.138517618469017,1.5856622114216283,15.856622114216282,0.5467800729040098,0.49210206561360875,0.16403402187120292,1.5309842041312274,0.6561360874848117,1.0935601458080195,1.6950182260024302,1.4216281895504252,0.6014580801944107,0.6561360874848117,1.2029161603888214,1.3669501822600243,3.2806804374240586,1.2575941676792224,0.9842041312272175,0.9295261239368166,,71.53205896945342,43.3682148564359,22.91365051774565,46.835525210404924,36.92976500154314,40.730422965856974,69.58344152703316,12.309913600692335,3.506643639488438,0.07663964047129602,,
959,Rodrigo Bentancur,Tottenham,Tottenham,Premier League,Premier League,2024-2025,URU,1997.0,27.0,MF,MID,,1,18.27777777777778,26,21,1645,2,0,0.1094224924012158,0.1094224924012158,0.07112462006079028,0.0,0.02188449848024316,1.203647416413374,0.2735562310030395,0.547112462006079,2.4620060790273555,0.1641337386018237,58.869300911854104,5.963525835866261,0.7112462006079027,5.47112462006079,1.8601823708206686,202.43161094224922,0.2188449848024316,0.1094224924012158,0.2188449848024316,0.1094224924012158,71.23404255319149,11.817629179331307,1.3130699088145896,41.79939209726444,1.5319148936170213,1.3130699088145896,0.2735562310030395,1.0395136778115501,0.4924012158054711,1.094224924012158,1.0395136778115501,2.188449848024316,1.203647416413374,2.188449848024316,1.3677811550151975,2.0790273556231003,6.6200607902735555,1.9696048632218843,1.8601823708206686,0.547112462006079,,87.86444947369179,46.48248843257118,25.322598939066097,55.72157815149155,53.549110198891256,47.62364532019704,54.10007789946387,10.58818029815635,3.6847455967009455,0.06799465170656802,,
960,Alieu Fadera,Como,Como,Serie A,Serie A,2024-2025,GAM,2001.0,22.0,"FW,DF",FWD,DEF,1,18.266666666666666,28,20,1644,1,3,0.05474452554744526,0.05474452554744526,0.09306569343065693,0.1642335766423358,0.21897810218978103,1.5328467153284673,0.4927007299270073,1.2591240875912408,2.956204379562044,0.3832116788321168,32.35401459854015,0.7664233576642336,1.3138686131386863,1.9708029197080292,8.75912408759124,89.67153284671534,0.1642335766423358,0.1642335766423358,2.135036496350365,0.2737226277372263,46.2043795620438,21.405109489051096,3.2846715328467155,29.78102189781022,4.051094890510949,1.8613138686131387,1.7518248175182483,3.7226277372262775,1.4233576642335768,1.8065693430656935,2.2445255474452557,3.5036496350364965,2.572992700729927,0.6569343065693432,0.9854014598540146,0.5474452554744526,5.200729927007299,0.6021897810218978,2.18978102189781,2.737226277372263,,74.58803137689523,38.5682326621924,33.69304898215202,71.73125924221455,42.313251558750004,43.605782596608286,61.851014655572065,8.265430698269553,13.553959246003494,0.07772138906312369,,
961,Oladapo Afolayan,St. Pauli,St. Pauli,Bundesliga,Bundesliga,2024-2025,ENG,1998.0,26.0,"FW,MF",FWD,MID,1,18.211111111111112,32,17,1639,3,1,0.1647345942647956,0.1647345942647956,0.17022574740695545,0.05491153142159853,0.2086638194020744,2.086638194020744,0.7138499084807809,1.1531421598535692,2.8553996339231236,0.3294691885295912,25.314215985356924,1.2629652226967663,0.7687614399023794,1.757169005491153,5.930445393532642,69.73764490543013,0.05491153142159853,0.21964612568639413,2.910311165344722,0.5491153142159854,40.68944478340451,20.042708968883463,3.404514948139109,27.181208053691275,2.910311165344722,2.3611958511287368,1.5375228798047589,5.3813300793166565,2.6357535082367294,2.471018913971934,3.4594264795607077,0.9334960341671751,0.43929225137278827,0.43929225137278827,0.9334960341671751,1.0982306284319707,3.9536302623550945,1.043319097010372,1.1531421598535692,2.3062843197071383,,69.48494024949902,48.225205070842655,35.006997110870344,52.15234014532876,31.39563589344595,37.873035959084675,73.22129942638269,10.083967408847174,10.710680044130564,0.09069609967497293,,
962,Moritz Nicolas,Gladbach,Gladbach,Bundesliga,Bundesliga,2024-2025,GER,1997.0,26.0,GK,GK,,1,18.211111111111112,19,19,1639,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05491153142159853,0.0,43.599755948749234,0.21964612568639413,0.0,0.0,0.0,612.48322147651,0.0,0.05491153142159853,0.0,0.0,46.01586333129957,0.0,0.0,31.574130567419157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05491153142159853,0.05491153142159853,0.43929225137278827,1.2629652226967663,0.3843807199511897,0.0,0.0,0.7687614399023794,84.11364915563897,93.33333333333333,28.57142857142857,62.88659793814433,89.9577724993402,37.735849056603776,0.0,0.002001527283053869,9.049001929020986e-05,0.05714285714285715,74.23894095092129,5.664048473440228
963,Francesco Zampano,Venezia,Venezia,Serie A,Serie A,2024-2025,ITA,1993.0,30.0,DF,DEF,,1,18.211111111111112,24,17,1639,1,2,0.05491153142159853,0.05491153142159853,0.05491153142159853,0.10982306284319707,0.04392922513727883,0.3843807199511897,0.21964612568639413,0.6589383770591823,1.3727882855399633,0.1647345942647956,31.189749847467965,1.4276998169615618,0.9334960341671751,2.25137278828554,4.6674801708358755,118.38926174496643,0.0,0.2745576571079927,2.6906650396583283,0.3294691885295912,40.14032946918853,12.849298352654056,1.4276998169615618,22.953020134228186,2.3062843197071383,1.1531421598535692,0.4942037827943868,1.5375228798047589,0.43929225137278827,0.9334960341671751,1.5375228798047589,1.7022574740695544,1.0982306284319707,0.3294691885295912,1.1531421598535692,1.5924344112263575,4.228187919463087,0.5491153142159854,1.3178767541183647,1.043319097010372,,73.4210246416563,33.16764785372675,39.97440361101746,63.869319058844155,41.192178059345366,48.833077865356614,39.5425328579405,9.810804881987883,9.898860941833885,0.10756676047422128,,
964,Jordan Ayew,Leicester City,Leicester City / Crystal Palace,Premier League,Premier League,2024-2025,GHA,1991.0,32.0,"FW,MF",FWD,MID,2,18.433333333333334,31,19,1659,5,0,0.27124773960216997,0.21699819168173598,0.15732368896925858,0.0,0.0596745027124774,1.7359855334538878,0.43399638336347196,0.9222423146473779,2.278481012658228,0.10849909584086799,29.8372513562387,1.3562386980108498,0.7594936708860759,2.4954792043399636,4.719710669077758,66.18444846292948,0.162748643761302,0.162748643761302,3.3092224231464735,0.37974683544303794,43.942133815551536,17.197106690777577,3.0379746835443036,26.311030741410487,2.6582278481012658,2.007233273056058,0.596745027124774,3.4719710669077757,1.410488245931284,2.2242314647377937,3.4177215189873418,1.5189873417721518,0.8137432188065099,0.650994575045208,1.139240506329114,1.030741410488246,5.099457504520796,2.061482820976492,1.681735985533454,3.2007233273056057,,74.33465510270364,40.65300199528388,28.103234793375638,55.476662734838854,32.73858183034884,33.28236493374108,70.44671275032455,11.283315620333097,10.118976610678656,0.09889078058092143,,
965,Timothy Weah,Juventus,Juventus,Serie A,Serie A,2024-2025,USA,2000.0,24.0,"DF,FW",DEF,FWD,1,18.2,30,18,1638,5,2,0.27472527472527475,0.27472527472527475,0.18681318681318682,0.10989010989010989,0.08791208791208792,1.153846153846154,0.4945054945054945,1.043956043956044,1.978021978021978,0.16483516483516483,43.24175824175824,2.087912087912088,0.7142857142857143,3.076923076923077,6.593406593406594,147.25274725274727,0.10989010989010989,0.10989010989010989,2.417582417582418,0.32967032967032966,53.681318681318686,20.43956043956044,1.9230769230769231,31.043956043956044,2.4725274725274726,1.153846153846154,0.989010989010989,1.8681318681318682,0.7142857142857143,0.8241758241758242,1.4285714285714286,1.978021978021978,1.043956043956044,0.7692307692307693,1.3736263736263736,1.4835164835164836,3.296703296703297,1.043956043956044,1.098901098901099,0.7692307692307693,,83.73569917550483,40.008423146400375,38.050479399590216,54.753088726361085,46.51514653311554,57.20446264227489,54.80964885164262,8.489391449516948,7.889934753225919,0.13640757832457298,,
966,Leroy Sané,Bayern Munich,Bayern Munich,Bundesliga,Bundesliga,2024-2025,GER,1996.0,28.0,FW,FWD,,1,18.18888888888889,30,17,1637,11,5,0.6047648136835675,0.6047648136835675,0.5607819181429443,0.2748930971288943,0.30238240684178375,3.683567501527184,1.594379963347587,1.979230299328039,4.178375076359194,0.49480757483200977,49.975565058032984,1.3194868662186927,1.9242516799022602,3.5186316432498472,14.624312767257177,103.2498472816127,0.2748930971288943,0.10995723885155773,2.803909590714722,0.38485033598045204,65.09468540012217,40.46426389737324,6.652412950519242,43.26817348808796,4.123396456933414,2.5839951130116066,2.089187538179597,5.497861942577886,2.1441661576053757,1.4844227244960293,3.573610262675626,1.2645082467929138,0.8246792913866829,0.38485033598045204,0.4398289554062309,0.1649358582773366,4.508246792913867,0.38485033598045204,0.8796579108124618,1.3744654856444716,,82.4019661126377,39.16656497864552,42.60176443275035,63.88221769466293,48.838132874565225,48.433880085256234,78.09015407613128,8.589091111736273,9.546917719304812,0.14874562057660648,,
967,Samuel Essende,Augsburg,Augsburg,Bundesliga,Bundesliga,2024-2025,COD,1998.0,26.0,FW,FWD,,1,18.177777777777777,30,21,1636,7,2,0.38508557457212717,0.38508557457212717,0.2310513447432763,0.11002444987775062,0.07151589242053791,2.4205378973105134,0.715158924205379,0.6051344743276283,1.4853300733496333,0.16503667481662593,16.558679706601467,0.6051344743276283,0.33007334963325186,1.1552567237163816,6.491442542787286,23.65525672371638,0.0,0.0,0.27506112469437655,0.11002444987775062,31.026894865525673,14.853300733496333,5.116136919315403,19.089242053789732,1.815403422982885,1.0452322738386308,1.1002444987775062,2.860635696821516,0.7701711491442543,2.0354523227383865,4.7310513447432765,0.38508557457212717,0.33007334963325186,0.0,0.715158924205379,0.6051344743276283,2.310513447432763,3.1356968215158925,2.475550122249389,1.8704156479217604,,65.03989343252101,29.166486252435597,31.11733076521809,71.06548140728684,43.73769325796429,49.87986020096112,75.11618144190192,10.866874365461305,9.54872107082895,0.10098912563701296,,
